,filename,Project_name,Project_desc,Date,Amount_loan,Currency_name,Year,Value,Amount_in_usd,Country_Code,Country,Region,Income_level,Topic
825,"1995_june_8_162971468052158890_morocco--secondary,-tertiary-and-rural-roads-project-_-loan-3901--loan-agreement--conformed.pdf",secondary tertiary and rural roads project,SCHEDULE 2 Description of the Project The objectives of the Project are to improve communications between regiois and access to rural areas strengthen network management and improve road safety and road transport efficiency The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-06-08,576560000.0,USD,1995,1.0,576560000.0,MAR,Morocco,Middle East & North Africa,Lower middle income,Road Infrastructure
826,1995_june_8_230091468253814724_kazakhstan--structural-adjustment-loan-_-loan-3900--loan-agreement--conformed.pdf,,,1995-06-08,80000000.0,USD,1995,1.0,80000000.0,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,Other
827,1995_june_8_839271468300571265_conformed-copy--l3868--transit-facilitation-project--loan-agreement.pdf,,Description of the Project The objectives of the Project are to improve the transport infrastructure reduce transport costs and strengthen institutional capabilities in transport management and operations The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-06-08,24000000.0,USD,1995,1.0,24000000.0,MKD,North Macedonia,Europe & Central Asia,Upper middle income,Urban Development
828,1995_march_21_745251468298781163_conformed-copy--l3735--industrial-development-project--loan-agreement.pdf,industrial development project,Description of the Project The objectives of the Project are to (1) strengthen institutional capabilities to facilitate further privatization and restructuring of the enterprise sector and (2) assist in financing such productive facilities and resources as will contribute to increased,1995-03-21,175000000.0,USD,1995,1.0,175000000.0,ROU,Romania,Europe & Central Asia,High income,Private Sector Development
829,1995_march_21_746021468035974021_indonesia--kalimantan-urban-development-_-loan-3854--loan-agreement--conformed.pdf,kalimantan urban development project,SCHEDULE 2 Description of the Project The objectives of the Project are to assist the Borrower in the (a) improvement of the provision of urban infrastructure services and the efficiency of urban investments,1995-03-21,136000000.0,USD,1995,1.0,136000000.0,IDN,Indonesia,East Asia & Pacific,Upper middle income,Urban Development
830,1995_march_21_838421468302940766_uruguay--health-sector-development-project-_-loan-3855--loan-agreement--conformed.pdf,health sector development project,SCHEDULE 2 Description of the Project The objectives of the Project are (a) to improve the efficiency and the quality of the health services provided by MSP to the poor and uninsured through the contracting of MSPs provision of health services with Eligible Entities and (b) to foster the institutional development of the public health sector in the Borrowers territory through (i) the improvement of the regulatory framework and the information base for decision making (ii) the selective development of human resources and (iii) the rationalization of epidemiological health sector priorities,1995-03-21,15600900.0,USD,1995,1.0,15600900.0,URY,Uruguay,Latin America & Caribbean ,High income,Health care
831,1995_march_23_194441468053648264_mauritius--higher-and-technical-education-project-_-loan-3859--loan-agreement--conformed.pdf,higher and technical education project,SCHEDULE 2 Description of the Project The objectives of the Project are to support the Borrowers program for higher and polytechnic education which aims at producing the human resources required to support a more competitive economy The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-03-23,16000000.0,USD,1995,1.0,16000000.0,MUS,Mauritius,Sub-Saharan Africa ,High income,Education
832,1995_march_23_231381468252290674_india--financial-sector-development-project-_-loan-3858--loan-agreement--conformed.pdf,,Description of the Project The main objectives of the Project are to foster greater competition allocative efficiency and marketorientation in Indias financial system and contribute to meeting the longterm financing needs of its investors as a means of stimulating economic growth. The institutional Project will assist the Borrower development of public sector commercial banks and integration into global capital markets in public sector The Project will facilitate expansion of private equity ownership commercial banks and development of term foreign exchange lending,1995-03-23,200000000.0,USD,1995,1.0,200000000.0,IND,India,South Asia,Lower middle income,Private Sector Development
833,1995_march_23_450521468335049833_conformed-copy--c2676--basic-education-reform-project--loan-agreement.pdf,financial sector development project,Description of the Project The main objectives of the Project are to foster greater competition allocative efficiency and marketorientation in Indias financial system and contribute to meeting the longterm financing needs of Indian investors as a means of stimulating economic growth The Project will assist the Borrower in sustaining financial liberalization institutional development of public sector commercial banks and integration into global capital markets,1995-03-23,350000000.0,USD,1995,1.0,350000000.0,IND,India,South Asia,Lower middle income,Private Sector Development
834,1995_march_23_505191468250492093_india--financial-sector-development-project-_-loan-3856--loan-agreement--conformed.pdf,financial sector development project,Description of the Project The main objectives of the Project are to foster greater competition allocative efficiency and marketorientation in Indias financial system and contribute to meeting the longterm financing needs of Indian investors as a means of stimulating economic growth The Project will assist the Borrower in sustaining financial liberalization institutional development of public sector commercial banks and integration into global capital markets,1995-03-23,350000000.0,USD,1995,1.0,350000000.0,IND,India,South Asia,Lower middle income,Private Sector Development
835,1995_march_23_677901468010500558_argentina--second-municipal-development-project-_-loan-3860--loan-agreement--conformed.pdf,second municipal development project,SCHEDULE 2 Description of the Project The objectives of the Project are to strengthen public sector management in the Participating Provinces and Municipalities through improved financing mechanisms for municipal investments and to help achieve more effective fiscal federalism by strengthening the Municipalities capacity to assume the responsibilities being transferred to them The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-03-23,210000000.0,USD,1995,1.0,210000000.0,ARG,Argentina,Latin America & Caribbean ,Upper middle income,Other
836,1995_march_23_805271468274179271_india--financial-sector-development-project-_-loan-3857--loan-agreement--conformed.pdf,financial sector development project,Description of the Project The main objectives of the Project are to foster greater competition allocative efficiency and marketorientation in Indias financial system and contribute to meeting the longterm financing needs of its investors as a means of stimulating economic growth. The institutional Project will assist the Borrower development of public sector commercial banks and integration into global capital markets The Project will facilitate expansion of private equity ownership in public sector commercial banks and development of term foreign exchange lending,1995-03-23,150000000.0,USD,1995,1.0,150000000.0,IND,India,South Asia,Lower middle income,Private Sector Development
837,1995_march_24_186751468253225393_conformed-copy--l3856--financial-sector-development-project--backstop-facility-loan-agreement.pdf,financial sector development project,Description of the Project The main objectives of the Project are to foster greater competition allocative efficiency and marketorientation in Indias financial system and contribute to meeting the longterm financing needs of its investors as a means of stimulating economic growth. The Project will assist the Borrower in sustaining financial liberalization institutional development of public sector commercial banks and integration into global capital markets. The Project will facilitate expansion of private equity ownership in public sector commercial banks and development of term foreign exchange lending,1995-03-24,200000000.0,USD,1995,1.0,200000000.0,IND,India,South Asia,Lower middle income,Private Sector Development
838,1995_march_24_399751468252878384_conformed-copy--l3856--financial-sector-development-project--modermization-and-institutional-development-loan-agreement.pdf,financial sector development project,Description of the Project The main objectives of the Project are to foster greater competition allocative efficiency and marketorientation in Indias financial system and contribute to meeting the longterm financing needs of its investors as a means of stimulating economic growth. The Project will assist the Borrower in sustaining financial liberalization institutional development of public sector commercial banks and integration into global capital markets. The Project will facilitate expansion of private equity ownership in public sector commercial banks and development of term foreign exchange lending,1995-03-24,150000000.0,USD,1995,1.0,150000000.0,IND,India,South Asia,Lower middle income,Private Sector Development
839,1995_march_24_945141468282309145_conformed-copy--l3856--financial-sector-development-project--loan-agreement.pdf,financial sector development project,Description of the Project The main objectives of the Project are to foster greater competition allocative efficiency and marketorientation in Indias financial system and contribute to meeting the long term financing needs of Indian investors as a means of stimulating economic growth. The Project will assist the Borrower in sustaining financial liberalization institutional development of public sector commercial banks and integration into global capital markets. The Project will facilitate expansion of private equity ownership in public sector commercial banks and development of term foreign exchange lending The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-03-24,350000000.0,USD,1995,1.0,350000000.0,IND,India,South Asia,Lower middle income,Private Sector Development
840,1995_march_28_168311468132592522_uzbekistan--rehabilitation-loan-_-loan-3861--loan-agreement--conformed.pdf,rehabilitation loan,,1995-03-28,160000000.0,USD,1995,1.0,160000000.0,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Financial Sector
841,1995_march_30_523431468101665847_trinidad-and-tobago--environmental-management-project-_-loan-3863--loan-agreement--conformed.pdf,environmental management project,Description of the Project The objective of the Project is to support the Borrowers efforts to (a) improve its institutional and legal framework for environmental management and (b) define and implement a work program for environmental priorities The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-03-30,6250000.0,USD,1995,1.0,6250000.0,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,Other
842,1995_march_30_536101468037750899_jordan--second-human-resources-development-sector-investment-project-_-loan-3864--loan-agreement--conformed.pdf,second human resources development sector investment project,SCHEDULE 2 Description of the Project The objectives of the Project are to assist the Borrower in improving the quality of basic and secondary education improving technical and vocational education. and training and strengthening the institutions and operations of the education secor through implementation of the second phase in 19952000 of its Education Reform Program . The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-03-30,60000000.0,USD,1995,1.0,60000000.0,JOR,Jordan,Middle East & North Africa,Upper middle income,Education
843,1995_march_3_640721468273665390_conformed-copy--l3828--pusan-urban-transport-management-project--loan-agreement.pdf,pusan urban transport management project,Description of the Project The objective of the Project is to assist the Borrower to promote the effectiveness of an urban rail transit system in Pusan City through demand management measures and modal integration and policy reforms in areas of public parking and transit pricing The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-03-03,100000000.0,USD,1995,1.0,100000000.0,KOR,"Korea, Rep.",East Asia & Pacific,High income,Urban Development
844,1995_march_3_724141468048549562_conformed-copy--l3830--waste-disposal-project--loan-agreement.pdf,waste disposal project,Description of the Project The objective of the Project is to assist the Borrower to improve environmental conditions in Pusan City and Chunbuk province by (a) reducing health hazards of surface and ground water contamination (b) addressing environmental institutional and technological aspects regarding wastewater and specified waste disposal and (c) promoting the reuse of treated effluent on a major scale The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-03-03,75000000.0,USD,1995,1.0,75000000.0,KOR,"Korea, Rep.",East Asia & Pacific,High income,Other
845,1995_march_7_468271468054656870_conformed-copy--l3829--health-sector-rehabilitation-project--loan-agreement.pdf,health sector rehabilitation project,Description of the Project The objectives of the Project are (i) to enable MOH to effectively perform management and administrative functions that are critical to the development of the Borrowers health sector (ii) to respond to unmet health needs of the poor groups of the population and (iii) in the long term to improve health conditions countrywide through better use and allocation of resources in the public and private sectors The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-03-07,35700000.0,USD,1995,1.0,35700000.0,LBN,Lebanon,Middle East & North Africa,Upper middle income,Health care
846,1995_march_7_628461468294963375_romania--employment-and-social-protection-project-_-loan-3849--loan-agreement--conformed.pdf,employment and social protection project,SCHEDULE 2 Description of the Project The objectives of the Project are to alleviate unemployment and poverty improve efficiency and affordability of employment and soccial protection services and promote economic competitiveness and labor productivity all in accordance with the Borrowers Social Safety Net Strategy The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-03-07,55400000.0,USD,1995,1.0,55400000.0,ROU,Romania,Europe & Central Asia,High income,Other
847,1995_march_7_719511468009004936_conformed-copy--l3839--sixth-highway-project--loan-agreement.pdf,sixth highway project,Description of the Project The objective of the Project is to enhance the capabilities of the Borrower to manage its road sector by (i) reducing the backlog of roads and bridges in need of rehabilitation and maintenance (ii) strengthening the Borrowers agencies responsible for the management and maintenance of roads (iii) providing sustainable solutions to finance road rehabilitation and maintenance works and (iv) creating an environment conducive to the efficient utilization of human and financial resources in the Borrowers road sector,1995-03-07,130000000.0,USD,1995,1.0,130000000.0,DZA,Algeria,Middle East & North Africa,Lower middle income,Road Infrastructure
848,1995_march_7_757931468298473301_russia--housing-project-_-loan-3850--loan-agreement--conformed.pdf,housing project,SCHEDULE 2 Description of the Project The objectives of the Project are (l) to facilitate the further transformation of the Borrowers municipal housing markets by assisting their transition towards a marketbased housing construction and housing finance system and (2) to stimulate the carrying out of such municipal land developments commercially financed private housing developments and building materials industry investments in the territory of the Borrower as are likely to demonstrate the utility of such systemic transformation Subject to such modifications thereof as the Bank and the Borrower may agree upon from time to time to achieve such objectives the Project consists of the following parts,1995-03-07,400000000.0,USD,1995,1.0,400000000.0,RUS,Russian Federation,Europe & Central Asia,Upper middle income,Private Sector Development
849,1995_march_8_201461468247826476_conformed-copy--l3843--health-project--loan-agreement.pdf,health project,Description of the Project The objectives of the Project are to (a) improve the operational and financial management system of CIHI by supporting the computerization of information systems (b) improve the quality of the health care delivery system and (c) improve the health status of the population by supporting health promotion programs,1995-03-08,40000000.0,USD,1995,1.0,40000000.0,HRV,Croatia,Europe & Central Asia,High income,Health care
850,1995_march_9_251361468333889746_russia--tax-adminsitration-modernization-project-_-loan-3853--loan-agreement--conformed.pdf,tax administration modernization project,SCHEDULE 2 Description of the Project The objective of the Project is to assist the Borrower to design implement and maintain an effective and efficient national system of tax administration The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-03-09,16800000.0,USD,1995,1.0,16800000.0,RUS,Russian Federation,Europe & Central Asia,Upper middle income,Other
851,1995_march_9_767821468045250464_moldova--pre-export-guarantee-facility-project-_-loan-3851--loan-agreement--conformed.pdf,,Uojectives and Description of the Project Execution of the Project Section 3.0l. (a) The objectives of the Project are to assist the Borrower in attracting foreign private finance for commercial preexport transactions with industrial and agricultural enterprises in the territories of the Borrower by giving financial credibility to the Borrowers commitment not to interfere with such transactions.,1995-03-09,30000000.0,USD,1995,1.0,30000000.0,MDA,Moldova,Europe & Central Asia,Lower middle income,Private Sector Development
852,1995_may_16_388981468296174031_russia--urban-transportation-project-_-loan-3885--loan-agreement--conformed.pdf,urban transport project,,1995-05-16,329000000.0,USD,1995,1.0,329000000.0,RUS,Russian Federation,Europe & Central Asia,Upper middle income,Urban Development
853,1995_may_16_630781468035336980_indonesia--second-agricultural-research-management-project-_-loan-3886--loan-agreement--conformed.pdf,second agricultural research management project,Description of the Project The objective of the Project is to strengthen the Borrowers regional agricultural research and development based on local human and natural resources by developing and transferring locationspecific agricultural technology which is marketoriented and userdriven to support agrobusiness and agro industry development The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-05-16,63000000.0,USD,1995,1.0,63000000.0,IDN,Indonesia,East Asia & Pacific,Upper middle income,Agriculture
854,1995_may_23_349441468269439247_thailand--fifth-highway-sector-project-_-loan-3968--loan-agreement--conformed.pdf,fifth highway sector project,Description of the Project The objectives of the Project are to assist the Borrower to,1995-05-23,150000000.0,USD,1995,1.0,150000000.0,THA,Thailand,East Asia & Pacific,Upper middle income,Road Infrastructure
855,1995_may_23_491871468113046384_tunisia--national-rural-finance-project-_-loan-3892--loan-agreement--conformed.pdf,national rural finance project,Description of the Project The objectives of the Project are to assist the Borrower and the Guarantor in promoting viable private investment in rural areas and in strengthening on a sustainable basis the financial viability and institutional reform process of the Borrower so as to improve its development impact on the countrys rural sector The Project consists of the following Parts subject to such modifications thereof as the Bank and the Borrower may agree upon from time to time to achieve such objectives,1995-05-23,65000000.0,USD,1995,1.0,65000000.0,TUN,Tunisia,Middle East & North Africa,Lower middle income,Rural Development
856,1995_may_23_505851468308076292_ukraine--seed-development-project-_-loan-3891--loan-agreement--conformed.pdf,seed development project,SCHEDULE 2 Description of the Project The objectives of the Project are to assist the Borrower in improving its agricultural productivity and agricultural exports through (i) the supply of quality hybrid seeds for maize sunflower and sugarbeet and (ii) improvements in the efficiency and viability of the domestic seed system The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-05-23,32000000.0,USD,1995,1.0,32000000.0,UKR,Ukraine,Europe & Central Asia,Lower middle income,Agriculture
857,1995_may_23_525411468041346074_latvia--jelgava-district-heating-rehabilitation-project-_-loan-3890--loan-agreement--conformed.pdf,jelgava district heating rehabilitation project,Description of the Project increasing The objectives of the Project are to assist and,1995-05-23,14000000.0,USD,1995,1.0,14000000.0,LVA,Latvia,Europe & Central Asia,High income,Road Infrastructure
858,1995_may_23_744491468035337834_indonesia--village-infrastructure-project-for-java-_-loan-3888--loan-agreement--conformed.pdf,village infrastructure project for java,Description of the Project The objectives of the Project are to assist the Borrower in the implementation on Java of a pilot program aimed at,1995-05-23,72500000.0,USD,1995,1.0,72500000.0,IDN,Indonesia,East Asia & Pacific,Upper middle income,Other
859,1995_may_25_104281468302407011_uzbekistan--cotton-sub-sector-improvement-project-_-loan-3894--loan-agreement--conformed.pdf,cotton subsector improvement project,SCHEDULE 2 Description of the Project The objectives of the Project are to support the (a) elimination of state orders liberalization of prices and privatization of the seed industry in the cotton subsector (b) development of technology to eliminate the negative impacts of past irrigation and pest control practices on the environment and productivity and (c) enhancement of the cotton subsectors foreign exchange earning capacity The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-05-25,66000000.0,USD,1995,1.0,66000000.0,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Agriculture
860,1995_may_25_258991468020643086_conformed-copy--l3848--sichuan-power-transmission-project--loan-agreement.pdf,fiscal technical assistance project,,1995-05-25,25000000.0,USD,1995,1.0,25000000.0,CHN,China,East Asia & Pacific,Upper middle income,Financial Sector
861,1995_may_25_473681468012003272_conformed-copy--c2709--fiscal-technical-assistance-project--loan-agreement.pdf,fiscal technical assistance project,,1995-05-25,25000000.0,USD,1995,1.0,25000000.0,CHN,China,East Asia & Pacific,Upper middle income,Financial Sector
862,1995_may_25_596771468307146651_turkey--antalya-water-supply-and-sanitation-project-_-loan-3893--loan-agreement--conformed.pdf,antalya water supply and sanitation project,SCHEDULE 2 Description of the Project The objectives of the Project are (a) to meet in Antalya at least cost the demand for water supply sewerage and stormwater drainage (b) to develop new institutional arrangements for management of such services and to dintroduce private sector participation in the operation thereof (c¢) to implement appropriate cost recovery policies to enhance selffinancing of municipal services in Antalya (d) to improve the efficiency of utilization of existing sources and of water usage in Antalya and (e) to improve and sustain environmental conditions and reduce health hazards in Antalya The Project consists of the following parts subject to such,1995-05-25,100000000.0,USD,1995,1.0,100000000.0,TUR,Turkey,Europe & Central Asia,Upper middle income,Water Works
863,1995_may_25_956831468012016296_conformed-copy--l3846--zhejiang-power-development-project--loan-agreement.pdf,zhejiang power development project,Description of the Project The objectives of the Project are to assist the Borrower to (a) meet rapidly expanding electricity demand in a least cost manner (b) promote power sector reform including commercialization and corporatization of the provincial power enterprise (c) upgrade management capabilities and systems to enable the provincial power enterprise to operate efficiently in a commercial environment (d) promote competition at generation level through establishment of market oriented commercial arrangements between power generation and marketing entities (e) encourage alternative financing strategies for power development (f) improve supply side efficiency through reduction of transmission and distribution losses and (g) reduce environmental impacts of new generation in Zhejiang,1995-05-25,400000000.0,USD,1995,1.0,400000000.0,CHN,China,East Asia & Pacific,Upper middle income,Energy and Grid
864,1995_may_2_409061468246619834_dominican-republic--irrigated-land-and-watershed-management-project-_-loan-3875--loan-agreement--conformed.pdf,irrigated land and watershed management project,SCHEDULE 2 Description of the Project The objectives of the Project are (a) to improve the income of the farmers in the Project Area through the development of methodologies for (i) sustainable and environmentallysound watershed management and (ii) efficient support services on agricultural production water management and operation and maintenance of irrigation systems and (b) to reduce the fiscal cost of irrigation schemes through the adoption of appropriate cost recovery policies The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-05-02,28000000.0,USD,1995,1.0,28000000.0,DMA,Dominica,Latin America & Caribbean ,Upper middle income,Other
865,1995_may_2_916991468057558733_russia--energy-efficiency-project-_-loan-3876--loan-agreement--conformed.pdf,energy efficiency project,Description of the Project The objectives of the Project are to increase the efficiency of energy use in Russia and to support policy reform in the gas distribution subsector,1995-05-02,70000000.0,USD,1995,1.0,70000000.0,RUS,Russian Federation,Europe & Central Asia,Upper middle income,Financial Sector
866,1995_may_30_131151468030297188_guatemala--integrated-financial-management-project-_-loan-3895--loan-agreement--conformed.pdf,integrated financial management project,Description of the Project The objectives of the Project are (1) to improve the efficiency accountability and transparency of the financial management functions of the Borrowers public sector through implementation of the SIAF and SAG and (2) to improve the delivery of public services by supporting the decentralization to each respective Borrowers Ministry of primary responsibility for management of their corresponding financial resources both with the overall goal of strengthening the financial management capability of the Borrowers government and to help restore public confidence in the public sector integrity and competence The project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-05-30,9400000.0,USD,1995,1.0,9400000.0,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,Private Sector Development
867,1995_may_30_795591468039859235_kazakhstan--social-protection-project-_-loan-3896--loan-agreement--conformed.pdf,social protection project,SCHEDULE 2 Description of the Project The objectives of the Project are to assist the Borrower to (a) develop the capacity of the Employment Service to manage the expected increase in the number of registered unemployed and attendant benefit claims arising from restructuring and privatization of enterprises and (b) ensure continued delivery of essential social services by piloting mechanisms for orderly divestiture of kindergartens and health facilities from enterprises and efficient management by local authorities of a unified system of essential social services The Project consists of the following parts subject to such modifications thereof,1995-05-30,41100000.0,USD,1995,1.0,41100000.0,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,Other
868,1995_may_4_130651468099549753_st.-lucia--solid-waste-management-project-_-loan-3881--loan-agreement--conformed.pdf,solid waste management project,,1995-05-04,2280000.0,USD,1995,1.0,2280000.0,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Other
869,1995_may_4_252051468085445878_st.-vincent-and-the-grenadines--solid-waste-management-project-_-loan-3880--loan-agreement--conformed.pdf,solid waste management project,,1995-05-04,1810000.0,USD,1995,1.0,1810000.0,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Other
870,1995_may_4_266751468218656735_argentina--provincial-bank-privatization-loan-_-loan-3878--loan-agreement--conformed.pdf,provincial bank privatization loan,,1995-05-04,500000000.0,USD,1995,1.0,500000000.0,ARG,Argentina,Latin America & Caribbean ,Upper middle income,Financial Sector
871,1995_may_4_635931468098655331_st.-lucia--solid-waste-management-project-_-credit-2716--loan-agreement--conformed.pdf,solid waste management project,,1995-05-04,2280000.0,USD,1995,1.0,2280000.0,LCA,St. Lucia,Latin America & Caribbean ,Upper middle income,Other
872,1995_may_4_661861468099549525_dominican-republic--solid-waste-management-project-_-loan-3879--loan-agreement--conformed.pdf,solid waste management project,,1995-05-04,600000.0,USD,1995,1.0,600000.0,DMA,Dominica,Latin America & Caribbean ,Upper middle income,Other
873,1995_may_4_951241468010499377_argentina--second-provincial-development-project-_-loan-3877--loan-agreement--conformed.pdf,second provincial development project,19 SCHEDULE 2 Description of the Project The Projects general objective is to support the Provinces in undertaking public sector reform programs consistent with the Borrowers overall public sector reform. The specific objectives of the Project are (a) to assist the Provinces in implementing appropriate financial management reforms to generate current account surpluses and to strengthen their capacity to plan program finance execute and monitor investment programs that are economically efficient financially sustainable institutionally manageable and environmentally sound,1995-05-04,225000000.0,USD,1995,1.0,225000000.0,ARG,Argentina,Latin America & Caribbean ,Upper middle income,Other
874,1995_may_9_674811468015658544_chile--secondary-education-quality-improvement-project-_-loan-3883--loan-agreement--conformed.pdf,secondary education quality improvement project,16 SCHEDULE 2 Description of the Project The objectives of the Project are (a) to improve the internal and external efficiency quality and equity of the educational services provided by the MSSchools and PSPSchools and (b) to strengthen the managerial capacity in the Borrowers secondary edncation sector The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-05-09,35000000.0,USD,1995,1.0,35000000.0,CHL,Chile,Latin America & Caribbean ,High income,Education
875,1995_may_9_984001468170059346_thailand--lam-takhong-pump-storage-project-_-loan-3884--loan-agreement--conformed.pdf,lam takhong pump storage project,20 SCHEDULE 2 Description of the Project The objective of the Project is to assist the Borrower construct a pumped storage hydroelectric plant within the Sie Kiew and Pak Chong districts of the Guarantors Nakhon Ratchasima province for generating electricity during peak demand periods so as to inter alia help optimize the Borrowers investments and help it meet peak power demand from 1998 onwards at least cost The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-05-09,100000000.0,USD,1995,1.0,100000000.0,THA,Thailand,East Asia & Pacific,Upper middle income,Energy and Grid
876,1995_november_16_390121468026067630_colombia--power-market-development-project-_-loan-3955--loan-agreement--conformed.pdf,,Description of the Project The objective of the Project is to support the reform of the Guarantors power sector by facilitating the operation of a competitive bulk supply market for electricity and more specifically to lift transmission constraints that hinder an open access to the grid of publicly as well as privately owned power generators and to support the Borrower in its role as transmission network operator system generation dispatcher and commercial transactions coordinator The Project consists of the following parts subject to such modifications thereof as the Bank and the Borrower may agree upon from time to time to achieve such objectives,1995-11-16,145000000.0,USD,1995,1.0,145000000.0,COL,Colombia,Latin America & Caribbean ,Upper middle income,Energy and Grid
877,1995_november_16_425611468032955085_colombia--power-market-development-project-_-loan-3954--loan-agreement--conformed.pdf,power market development project,Description of the Project The objective of the Project is to support the reform of the Guarantors power sector by facilitating the operation of a competitive bulk supply market for electricity and more specifically to lift transmission constraints that hinder an open access to the grid of publicly as well as privately owned power generators and to support the Borrower in its role as transmission network operator system generation dispatcher and commercial transactions coordinator The Project consists of the following parts subject to such modifications thereof as the Bank and the Borrower may agree upon from time to time to achieve such objectives,1995-11-16,104300000.0,USD,1995,1.0,104300000.0,COL,Colombia,Latin America & Caribbean ,Upper middle income,Energy and Grid
878,1995_november_16_469321468029089121_colombia--santa-fe-i-water-supply-and-sewerage-rehabilitation-project-_-loan-3953--loan-agreement--conformed.pdf,administrative department of the environment,Description of the Project The objectives of the Project are (i) supporting and consolidating the transition of the Borrower from a public service agency to a commerciallyrun public utility company (ii) supporting a revamped economic and tariff framework (iii) expanding water distribution and sewerage services to the urban poor (iv) addressing major environmental concerns of the heavily polluted BogotA River and (v) reduce the vulnerability of the Bogota water supply and sewerage systems,1995-11-16,87000000.0,USD,1995,1.0,87000000.0,COL,Colombia,Latin America & Caribbean ,Upper middle income,Water Works
879,1995_november_16_531881468246661097_colombia--santa-fe-i-water-supply-and-sewerage-rehabilitation-project-_-loan-3952--loan-agreement--conformed.pdf,administrative department of the environment,SCHEDULE 2 Description of the Project The objectives of the Project are (i) supporting and consolidating the transition of the Borrower from a public service agency to a commerciallyrun public utility company (ii) supporting a revamped economic and tariff framework (iii) expanding water distribution and sewerage services to the urban poor (iv) addressing major environmental concerns of the heavily polluted Bogota River and (v) reduce the vulnerability of the Bogota water supply and sewerage systems,1995-11-16,58000000.0,USD,1995,1.0,58000000.0,COL,Colombia,Latin America & Caribbean ,Upper middle income,Water Works
880,1995_november_16_799081468335450232_trinidad-and-tobago--basic-education-project-_-loan-3956--loan-agreement--conformed.pdf,basic education project,Description of the Project The objectives of the Project are to (a) enhance the cognitive and social development of children in ECCE to prepare them to enter into Primary Education (b) improve the quality of teaching and student achievement in Primary Education (c) improve the physical infrastructure of facilities for ECCE Primary Education and Secondary Education and (d) strengthen the management and institutional capabilities of the Borrowers education sector The Project consists of the following parts subject to such modifications thereof as the Borrower and the Bank may agree upon from time to time to achieve such objectives,1995-11-16,51000000.0,USD,1995,1.0,51000000.0,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,Education
881,1995_november_21_595661467998771093_argentina--public-investment-strengthening-technical-assistance-project-_-loan-3958--loan-agreement--conformed.pdf,public investment strengthening technical assistance project,Description of the Project The objectives of the Project are to enhance the effectiveness and efficiency of the Borrowers public expenditure management by (a) improving its investment process (b) enhancing its project analysis capabilities and (c) building up its project and program evaluation capacity The Project consists of the following parts subject to such modifications thereof as,1995-11-21,16000000.0,USD,1995,1.0,16000000.0,ARG,Argentina,Latin America & Caribbean ,Upper middle income,Other
