"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","EXCH","TOT","NATUSD","A","1993",1,
"USA","EXCH","TOT","NATUSD","A","1994",1,
"USA","EXCH","TOT","NATUSD","A","1995",1,
"USA","EXCH","TOT","NATUSD","A","1996",1,
"USA","EXCH","TOT","NATUSD","A","1997",1,
"USA","EXCH","TOT","NATUSD","A","1998",1,
"USA","EXCH","TOT","NATUSD","A","1999",1,
"USA","EXCH","TOT","NATUSD","A","2000",1,
"USA","EXCH","TOT","NATUSD","A","2001",1,
"USA","EXCH","TOT","NATUSD","A","2002",1,
"USA","EXCH","TOT","NATUSD","A","2003",1,
"USA","EXCH","TOT","NATUSD","A","2004",1,
"USA","EXCH","TOT","NATUSD","A","2005",1,
"USA","EXCH","TOT","NATUSD","A","2006",1,
"USA","EXCH","TOT","NATUSD","A","2007",1,
"USA","EXCH","TOT","NATUSD","A","2008",1,
"USA","EXCH","TOT","NATUSD","A","2009",1,
"USA","EXCH","TOT","NATUSD","A","2010",1,
"USA","EXCH","TOT","NATUSD","A","2011",1,
"USA","EXCH","TOT","NATUSD","A","2012",1,
"USA","EXCH","TOT","NATUSD","A","2013",1,
"USA","EXCH","TOT","NATUSD","A","2014",1,
"USA","EXCH","TOT","NATUSD","A","2015",1,
"USA","EXCH","TOT","NATUSD","A","2016",1,
"USA","EXCH","TOT","NATUSD","A","2017",1,
"USA","EXCH","TOT","NATUSD","A","2018",1,
"USA","EXCH","TOT","NATUSD","A","2019",1,
"USA","EXCH","TOT","NATUSD","A","2020",1,
"BRA","EXCH","TOT","NATUSD","A","1990",0.00003,
"BRA","EXCH","TOT","NATUSD","A","1991",0.000176,
"BRA","EXCH","TOT","NATUSD","A","1992",0.001953,
"BRA","EXCH","TOT","NATUSD","A","1993",0.038277,
"BRA","EXCH","TOT","NATUSD","A","1994",0.664684,
"BRA","EXCH","TOT","NATUSD","A","1995",0.917667,
"BRA","EXCH","TOT","NATUSD","A","1996",1.0051,
"BRA","EXCH","TOT","NATUSD","A","1997",1.077992,
"BRA","EXCH","TOT","NATUSD","A","1998",1.160517,
"BRA","EXCH","TOT","NATUSD","A","1999",1.813933,
"BRA","EXCH","TOT","NATUSD","A","2000",1.829423,
"BRA","EXCH","TOT","NATUSD","A","2001",2.349632,
"BRA","EXCH","TOT","NATUSD","A","2002",2.920363,
"BRA","EXCH","TOT","NATUSD","A","2003",3.077475,
"BRA","EXCH","TOT","NATUSD","A","2004",2.925119,
"BRA","EXCH","TOT","NATUSD","A","2005",2.43439,
"BRA","EXCH","TOT","NATUSD","A","2006",2.175327,
"BRA","EXCH","TOT","NATUSD","A","2007",1.947058,
"BRA","EXCH","TOT","NATUSD","A","2008",1.833767,
"BRA","EXCH","TOT","NATUSD","A","2009",1.999428,
"BRA","EXCH","TOT","NATUSD","A","2010",1.759227,
"BRA","EXCH","TOT","NATUSD","A","2011",1.672829,
"BRA","EXCH","TOT","NATUSD","A","2012",1.953069,
"BRA","EXCH","TOT","NATUSD","A","2013",2.156089,
"BRA","EXCH","TOT","NATUSD","A","2014",2.352952,
"BRA","EXCH","TOT","NATUSD","A","2015",3.326904,
"BRA","EXCH","TOT","NATUSD","A","2016",3.491313,
"BRA","EXCH","TOT","NATUSD","A","2017",3.191389,
"BRA","EXCH","TOT","NATUSD","A","2018",3.653825,
"BRA","EXCH","TOT","NATUSD","A","2019",3.944471,
"BRA","EXCH","TOT","NATUSD","A","2020",5.155179,
"CHL","EXCH","TOT","NATUSD","A","1990",304.903333,
"CHL","EXCH","TOT","NATUSD","A","1991",349.215833,
"CHL","EXCH","TOT","NATUSD","A","1992",362.575833,
"CHL","EXCH","TOT","NATUSD","A","1993",404.165833,
"CHL","EXCH","TOT","NATUSD","A","1994",420.176667,
"CHL","EXCH","TOT","NATUSD","A","1995",396.773333,
"CHL","EXCH","TOT","NATUSD","A","1996",412.266667,
"CHL","EXCH","TOT","NATUSD","A","1997",419.295,
"CHL","EXCH","TOT","NATUSD","A","1998",460.2875,
"CHL","EXCH","TOT","NATUSD","A","1999",508.776667,
"CHL","EXCH","TOT","NATUSD","A","2000",539.5875,
"CHL","EXCH","TOT","NATUSD","A","2001",634.938333,
"CHL","EXCH","TOT","NATUSD","A","2002",688.936667,
"CHL","EXCH","TOT","NATUSD","A","2003",691.3975,
"CHL","EXCH","TOT","NATUSD","A","2004",609.529167,
"CHL","EXCH","TOT","NATUSD","A","2005",559.7675,
"CHL","EXCH","TOT","NATUSD","A","2006",530.275,
"CHL","EXCH","TOT","NATUSD","A","2007",522.464167,
"CHL","EXCH","TOT","NATUSD","A","2008",522.461036,
"CHL","EXCH","TOT","NATUSD","A","2009",560.859895,
"CHL","EXCH","TOT","NATUSD","A","2010",510.249167,
"CHL","EXCH","TOT","NATUSD","A","2011",483.6675,
"CHL","EXCH","TOT","NATUSD","A","2012",486.471303,
"CHL","EXCH","TOT","NATUSD","A","2013",495.272878,
"CHL","EXCH","TOT","NATUSD","A","2014",570.348216,
"CHL","EXCH","TOT","NATUSD","A","2015",654.124084,
"CHL","EXCH","TOT","NATUSD","A","2016",676.957736,
"CHL","EXCH","TOT","NATUSD","A","2017",648.833793,
"CHL","EXCH","TOT","NATUSD","A","2018",641.276813,
"CHL","EXCH","TOT","NATUSD","A","2019",702.897423,
"CHL","EXCH","TOT","NATUSD","A","2020",792.727206,
"CHN","EXCH","TOT","NATUSD","A","1990",4.783208,
"CHN","EXCH","TOT","NATUSD","A","1991",5.323392,
"CHN","EXCH","TOT","NATUSD","A","1992",5.514592,
"CHN","EXCH","TOT","NATUSD","A","1993",5.761958,
"CHN","EXCH","TOT","NATUSD","A","1994",8.618743,
"CHN","EXCH","TOT","NATUSD","A","1995",8.351417,
"CHN","EXCH","TOT","NATUSD","A","1996",8.314175,
"CHN","EXCH","TOT","NATUSD","A","1997",8.289817,
"CHN","EXCH","TOT","NATUSD","A","1998",8.278958,
"CHN","EXCH","TOT","NATUSD","A","1999",8.27825,
"CHN","EXCH","TOT","NATUSD","A","2000",8.278504,
"CHN","EXCH","TOT","NATUSD","A","2001",8.277068,
"CHN","EXCH","TOT","NATUSD","A","2002",8.276958,
"CHN","EXCH","TOT","NATUSD","A","2003",8.277037,
"CHN","EXCH","TOT","NATUSD","A","2004",8.276801,
"CHN","EXCH","TOT","NATUSD","A","2005",8.194317,
"CHN","EXCH","TOT","NATUSD","A","2006",7.973438,
"CHN","EXCH","TOT","NATUSD","A","2007",7.607532,
"CHN","EXCH","TOT","NATUSD","A","2008",6.948655,
"CHN","EXCH","TOT","NATUSD","A","2009",6.831416,
"CHN","EXCH","TOT","NATUSD","A","2010",6.770269,
"CHN","EXCH","TOT","NATUSD","A","2011",6.461461,
"CHN","EXCH","TOT","NATUSD","A","2012",6.312333,
"CHN","EXCH","TOT","NATUSD","A","2013",6.195758,
"CHN","EXCH","TOT","NATUSD","A","2014",6.143434,
"CHN","EXCH","TOT","NATUSD","A","2015",6.227489,
"CHN","EXCH","TOT","NATUSD","A","2016",6.644478,
"CHN","EXCH","TOT","NATUSD","A","2017",6.758755,
"CHN","EXCH","TOT","NATUSD","A","2018",6.615957,
"CHN","EXCH","TOT","NATUSD","A","2019",6.908385,
"CHN","EXCH","TOT","NATUSD","A","2020",6.900767,
"COL","EXCH","TOT","NATUSD","A","1990",502.25925,
"COL","EXCH","TOT","NATUSD","A","1991",633.045167,
"COL","EXCH","TOT","NATUSD","A","1992",759.282,
"COL","EXCH","TOT","NATUSD","A","1993",863.064683,
"COL","EXCH","TOT","NATUSD","A","1994",844.83589,
"COL","EXCH","TOT","NATUSD","A","1995",912.826415,
"COL","EXCH","TOT","NATUSD","A","1996",1036.686417,
"COL","EXCH","TOT","NATUSD","A","1997",1140.962942,
"COL","EXCH","TOT","NATUSD","A","1998",1426.037458,
"COL","EXCH","TOT","NATUSD","A","1999",1756.230848,
"COL","EXCH","TOT","NATUSD","A","2000",2087.903842,
"COL","EXCH","TOT","NATUSD","A","2001",2299.633156,
"COL","EXCH","TOT","NATUSD","A","2002",2504.241331,
"COL","EXCH","TOT","NATUSD","A","2003",2877.652458,
"COL","EXCH","TOT","NATUSD","A","2004",2628.612903,
"COL","EXCH","TOT","NATUSD","A","2005",2320.834177,
"COL","EXCH","TOT","NATUSD","A","2006",2361.139407,
"COL","EXCH","TOT","NATUSD","A","2007",2078.291837,
"COL","EXCH","TOT","NATUSD","A","2008",1967.711309,
"COL","EXCH","TOT","NATUSD","A","2009",2158.255903,
"COL","EXCH","TOT","NATUSD","A","2010",1898.569636,
"COL","EXCH","TOT","NATUSD","A","2011",1848.13947,
"COL","EXCH","TOT","NATUSD","A","2012",1796.895912,
"COL","EXCH","TOT","NATUSD","A","2013",1868.785327,
"COL","EXCH","TOT","NATUSD","A","2014",2001.781048,
"COL","EXCH","TOT","NATUSD","A","2015",2741.880855,
"COL","EXCH","TOT","NATUSD","A","2016",3054.121673,
"COL","EXCH","TOT","NATUSD","A","2017",2951.327402,
"COL","EXCH","TOT","NATUSD","A","2018",2955.70397,
"COL","EXCH","TOT","NATUSD","A","2019",3280.831631,
"COL","EXCH","TOT","NATUSD","A","2020",3694.854072,
"EST","EXCH","TOT","NATUSD","A","1993",0.845088,
"EST","EXCH","TOT","NATUSD","A","1994",0.830292,
"EST","EXCH","TOT","NATUSD","A","1995",0.732731,
"EST","EXCH","TOT","NATUSD","A","1996",0.769368,
"EST","EXCH","TOT","NATUSD","A","1997",0.887206,
"EST","EXCH","TOT","NATUSD","A","1998",0.899535,
"EST","EXCH","TOT","NATUSD","A","1999",0.938069,
"EST","EXCH","TOT","NATUSD","A","2000",1.084494,
"EST","EXCH","TOT","NATUSD","A","2001",1.117052,
"EST","EXCH","TOT","NATUSD","A","2002",1.061687,
"EST","EXCH","TOT","NATUSD","A","2003",0.885586,
"EST","EXCH","TOT","NATUSD","A","2004",0.805003,
"EST","EXCH","TOT","NATUSD","A","2005",0.804251,
"EST","EXCH","TOT","NATUSD","A","2006",0.79669,
"EST","EXCH","TOT","NATUSD","A","2007",0.730756,
"EST","EXCH","TOT","NATUSD","A","2008",0.683499,
"EST","EXCH","TOT","NATUSD","A","2009",0.719481,
"EST","EXCH","TOT","NATUSD","A","2010",0.754595,
"EST","EXCH","TOT","NATUSD","A","2011",0.718414,
"EST","EXCH","TOT","NATUSD","A","2012",0.778338,
"EST","EXCH","TOT","NATUSD","A","2013",0.752945,
"EST","EXCH","TOT","NATUSD","A","2014",0.752728,
"EST","EXCH","TOT","NATUSD","A","2015",0.901296,
"EST","EXCH","TOT","NATUSD","A","2016",0.903421,
"EST","EXCH","TOT","NATUSD","A","2017",0.885206,
"EST","EXCH","TOT","NATUSD","A","2018",0.846773,
"EST","EXCH","TOT","NATUSD","A","2019",0.893276,
"EST","EXCH","TOT","NATUSD","A","2020",0.875506,
"IND","EXCH","TOT","NATUSD","A","1990",17.5035,
"IND","EXCH","TOT","NATUSD","A","1991",22.742433,
"IND","EXCH","TOT","NATUSD","A","1992",25.918083,
"IND","EXCH","TOT","NATUSD","A","1993",30.493292,
"IND","EXCH","TOT","NATUSD","A","1994",31.373742,
"IND","EXCH","TOT","NATUSD","A","1995",32.427077,
"IND","EXCH","TOT","NATUSD","A","1996",35.433173,
"IND","EXCH","TOT","NATUSD","A","1997",36.313286,
"IND","EXCH","TOT","NATUSD","A","1998",41.259365,
"IND","EXCH","TOT","NATUSD","A","1999",43.055428,
"IND","EXCH","TOT","NATUSD","A","2000",44.941605,
"IND","EXCH","TOT","NATUSD","A","2001",47.186414,
"IND","EXCH","TOT","NATUSD","A","2002",48.610319,
"IND","EXCH","TOT","NATUSD","A","2003",46.583284,
"IND","EXCH","TOT","NATUSD","A","2004",45.316467,
"IND","EXCH","TOT","NATUSD","A","2005",44.099975,
"IND","EXCH","TOT","NATUSD","A","2006",45.307008,
"IND","EXCH","TOT","NATUSD","A","2007",41.348533,
"IND","EXCH","TOT","NATUSD","A","2008",43.505183,
"IND","EXCH","TOT","NATUSD","A","2009",48.405267,
"IND","EXCH","TOT","NATUSD","A","2010",45.725812,
"IND","EXCH","TOT","NATUSD","A","2011",46.670467,
"IND","EXCH","TOT","NATUSD","A","2012",53.437233,
"IND","EXCH","TOT","NATUSD","A","2013",58.597845,
"IND","EXCH","TOT","NATUSD","A","2014",61.029514,
"IND","EXCH","TOT","NATUSD","A","2015",64.151944,
"IND","EXCH","TOT","NATUSD","A","2016",67.195313,
"IND","EXCH","TOT","NATUSD","A","2017",65.121569,
"IND","EXCH","TOT","NATUSD","A","2018",68.389467,
"IND","EXCH","TOT","NATUSD","A","2019",70.420341,
"IND","EXCH","TOT","NATUSD","A","2020",74.104917,
"IDN","EXCH","TOT","NATUSD","A","1990",1842.813333,
"IDN","EXCH","TOT","NATUSD","A","1991",1950.3175,
"IDN","EXCH","TOT","NATUSD","A","1992",2029.920833,
"IDN","EXCH","TOT","NATUSD","A","1993",2087.103867,
"IDN","EXCH","TOT","NATUSD","A","1994",2160.753675,
"IDN","EXCH","TOT","NATUSD","A","1995",2248.607975,
"IDN","EXCH","TOT","NATUSD","A","1996",2342.296292,
"IDN","EXCH","TOT","NATUSD","A","1997",2909.38,
"IDN","EXCH","TOT","NATUSD","A","1998",10013.6225,
"IDN","EXCH","TOT","NATUSD","A","1999",7855.15,
"IDN","EXCH","TOT","NATUSD","A","2000",8421.775,
"IDN","EXCH","TOT","NATUSD","A","2001",10260.85,
"IDN","EXCH","TOT","NATUSD","A","2002",9311.191667,
"IDN","EXCH","TOT","NATUSD","A","2003",8577.133333,
"IDN","EXCH","TOT","NATUSD","A","2004",8938.85,
"IDN","EXCH","TOT","NATUSD","A","2005",9704.741667,
"IDN","EXCH","TOT","NATUSD","A","2006",9159.316667,
"IDN","EXCH","TOT","NATUSD","A","2007",9141,
"IDN","EXCH","TOT","NATUSD","A","2008",9698.9625,
"IDN","EXCH","TOT","NATUSD","A","2009",10389.9375,
"IDN","EXCH","TOT","NATUSD","A","2010",9090.433333,
"IDN","EXCH","TOT","NATUSD","A","2011",8770.433333,
"IDN","EXCH","TOT","NATUSD","A","2012",9386.629167,
"IDN","EXCH","TOT","NATUSD","A","2013",10461.24,
"IDN","EXCH","TOT","NATUSD","A","2014",11865.211296,
"IDN","EXCH","TOT","NATUSD","A","2015",13389.412937,
"IDN","EXCH","TOT","NATUSD","A","2016",13308.326802,
"IDN","EXCH","TOT","NATUSD","A","2017",13380.833879,
"IDN","EXCH","TOT","NATUSD","A","2018",14236.938773,
"IDN","EXCH","TOT","NATUSD","A","2019",14147.671361,
"IDN","EXCH","TOT","NATUSD","A","2020",14582.203468,
"ISR","EXCH","TOT","NATUSD","A","1990",2.016175,
"ISR","EXCH","TOT","NATUSD","A","1991",2.279108,
"ISR","EXCH","TOT","NATUSD","A","1992",2.459083,
"ISR","EXCH","TOT","NATUSD","A","1993",2.830083,
"ISR","EXCH","TOT","NATUSD","A","1994",3.011055,
"ISR","EXCH","TOT","NATUSD","A","1995",3.011292,
"ISR","EXCH","TOT","NATUSD","A","1996",3.19165,
"ISR","EXCH","TOT","NATUSD","A","1997",3.44935,
"ISR","EXCH","TOT","NATUSD","A","1998",3.800075,
"ISR","EXCH","TOT","NATUSD","A","1999",4.139717,
"ISR","EXCH","TOT","NATUSD","A","2000",4.077333,
"ISR","EXCH","TOT","NATUSD","A","2001",4.20565,
"ISR","EXCH","TOT","NATUSD","A","2002",4.737825,
"ISR","EXCH","TOT","NATUSD","A","2003",4.554133,
"ISR","EXCH","TOT","NATUSD","A","2004",4.481983,
"ISR","EXCH","TOT","NATUSD","A","2005",4.4877,
"ISR","EXCH","TOT","NATUSD","A","2006",4.455808,
"ISR","EXCH","TOT","NATUSD","A","2007",4.108083,
"ISR","EXCH","TOT","NATUSD","A","2008",3.588021,
"ISR","EXCH","TOT","NATUSD","A","2009",3.932335,
"ISR","EXCH","TOT","NATUSD","A","2010",3.738975,
"ISR","EXCH","TOT","NATUSD","A","2011",3.578129,
"ISR","EXCH","TOT","NATUSD","A","2012",3.855922,
"ISR","EXCH","TOT","NATUSD","A","2013",3.610758,
"ISR","EXCH","TOT","NATUSD","A","2014",3.577925,
"ISR","EXCH","TOT","NATUSD","A","2015",3.886833,
"ISR","EXCH","TOT","NATUSD","A","2016",3.840567,
"ISR","EXCH","TOT","NATUSD","A","2017",3.599556,
"ISR","EXCH","TOT","NATUSD","A","2018",3.590558,
"ISR","EXCH","TOT","NATUSD","A","2019",3.564527,
"ISR","EXCH","TOT","NATUSD","A","2020",3.442406,
"RUS","EXCH","TOT","NATUSD","A","1993",0.991667,
"RUS","EXCH","TOT","NATUSD","A","1994",2.19075,
"RUS","EXCH","TOT","NATUSD","A","1995",4.55915,
"RUS","EXCH","TOT","NATUSD","A","1996",5.120833,
"RUS","EXCH","TOT","NATUSD","A","1997",5.784833,
"RUS","EXCH","TOT","NATUSD","A","1998",9.705083,
"RUS","EXCH","TOT","NATUSD","A","1999",24.6199,
"RUS","EXCH","TOT","NATUSD","A","2000",28.129167,
"RUS","EXCH","TOT","NATUSD","A","2001",29.168525,
"RUS","EXCH","TOT","NATUSD","A","2002",31.348483,
"RUS","EXCH","TOT","NATUSD","A","2003",30.692025,
"RUS","EXCH","TOT","NATUSD","A","2004",28.813742,
"RUS","EXCH","TOT","NATUSD","A","2005",28.284442,
"RUS","EXCH","TOT","NATUSD","A","2006",27.190958,
"RUS","EXCH","TOT","NATUSD","A","2007",25.580845,
"RUS","EXCH","TOT","NATUSD","A","2008",24.852875,
"RUS","EXCH","TOT","NATUSD","A","2009",31.740358,
"RUS","EXCH","TOT","NATUSD","A","2010",30.367915,
"RUS","EXCH","TOT","NATUSD","A","2011",29.382341,
"RUS","EXCH","TOT","NATUSD","A","2012",30.839831,
"RUS","EXCH","TOT","NATUSD","A","2013",31.837144,
"RUS","EXCH","TOT","NATUSD","A","2014",38.378207,
"RUS","EXCH","TOT","NATUSD","A","2015",60.93765,
"RUS","EXCH","TOT","NATUSD","A","2016",67.055933,
"RUS","EXCH","TOT","NATUSD","A","2017",58.342801,
"RUS","EXCH","TOT","NATUSD","A","2018",62.668133,
"RUS","EXCH","TOT","NATUSD","A","2019",64.737658,
"RUS","EXCH","TOT","NATUSD","A","2020",72.104908,
"SVN","EXCH","TOT","NATUSD","A","1991",0.115053,
"SVN","EXCH","TOT","NATUSD","A","1992",0.339205,
"SVN","EXCH","TOT","NATUSD","A","1993",0.47255,
"SVN","EXCH","TOT","NATUSD","A","1994",0.537509,
"SVN","EXCH","TOT","NATUSD","A","1995",0.494569,
"SVN","EXCH","TOT","NATUSD","A","1996",0.564865,
"SVN","EXCH","TOT","NATUSD","A","1997",0.666368,
"SVN","EXCH","TOT","NATUSD","A","1998",0.693266,
"SVN","EXCH","TOT","NATUSD","A","1999",0.758509,
"SVN","EXCH","TOT","NATUSD","A","2000",0.929127,
"SVN","EXCH","TOT","NATUSD","A","2001",1.012973,
"SVN","EXCH","TOT","NATUSD","A","2002",1.002538,
"SVN","EXCH","TOT","NATUSD","A","2003",0.86427,
"SVN","EXCH","TOT","NATUSD","A","2004",0.802792,
"SVN","EXCH","TOT","NATUSD","A","2005",0.804146,
"SVN","EXCH","TOT","NATUSD","A","2006",0.797147,
"SVN","EXCH","TOT","NATUSD","A","2007",0.729672,
"SVN","EXCH","TOT","NATUSD","A","2008",0.679923,
"SVN","EXCH","TOT","NATUSD","A","2009",0.716958,
"SVN","EXCH","TOT","NATUSD","A","2010",0.754309,
"SVN","EXCH","TOT","NATUSD","A","2011",0.718414,
"SVN","EXCH","TOT","NATUSD","A","2012",0.778338,
"SVN","EXCH","TOT","NATUSD","A","2013",0.752945,
"SVN","EXCH","TOT","NATUSD","A","2014",0.752728,
"SVN","EXCH","TOT","NATUSD","A","2015",0.901296,
"SVN","EXCH","TOT","NATUSD","A","2016",0.903421,
"SVN","EXCH","TOT","NATUSD","A","2017",0.885206,
"SVN","EXCH","TOT","NATUSD","A","2018",0.846773,
"SVN","EXCH","TOT","NATUSD","A","2019",0.893276,
"SVN","EXCH","TOT","NATUSD","A","2020",0.875506,
"ZAF","EXCH","TOT","NATUSD","A","1990",2.587321,
"ZAF","EXCH","TOT","NATUSD","A","1991",2.761315,
"ZAF","EXCH","TOT","NATUSD","A","1992",2.852014,
"ZAF","EXCH","TOT","NATUSD","A","1993",3.267742,
"ZAF","EXCH","TOT","NATUSD","A","1994",3.550798,
"ZAF","EXCH","TOT","NATUSD","A","1995",3.627085,
"ZAF","EXCH","TOT","NATUSD","A","1996",4.299349,
"ZAF","EXCH","TOT","NATUSD","A","1997",4.607962,
"ZAF","EXCH","TOT","NATUSD","A","1998",5.528284,
"ZAF","EXCH","TOT","NATUSD","A","1999",6.109484,
"ZAF","EXCH","TOT","NATUSD","A","2000",6.939828,
"ZAF","EXCH","TOT","NATUSD","A","2001",8.609181,
"ZAF","EXCH","TOT","NATUSD","A","2002",10.540747,
"ZAF","EXCH","TOT","NATUSD","A","2003",7.564749,
"ZAF","EXCH","TOT","NATUSD","A","2004",6.459693,
"ZAF","EXCH","TOT","NATUSD","A","2005",6.359328,
"ZAF","EXCH","TOT","NATUSD","A","2006",6.771549,
"ZAF","EXCH","TOT","NATUSD","A","2007",7.045365,
"ZAF","EXCH","TOT","NATUSD","A","2008",8.261223,
"ZAF","EXCH","TOT","NATUSD","A","2009",8.473674,
"ZAF","EXCH","TOT","NATUSD","A","2010",7.321222,
"ZAF","EXCH","TOT","NATUSD","A","2011",7.261132,
"ZAF","EXCH","TOT","NATUSD","A","2012",8.209969,
"ZAF","EXCH","TOT","NATUSD","A","2013",9.655056,
"ZAF","EXCH","TOT","NATUSD","A","2014",10.852656,
"ZAF","EXCH","TOT","NATUSD","A","2015",12.758931,
"ZAF","EXCH","TOT","NATUSD","A","2016",14.709611,
"ZAF","EXCH","TOT","NATUSD","A","2017",13.323801,
"ZAF","EXCH","TOT","NATUSD","A","2018",13.233926,
"ZAF","EXCH","TOT","NATUSD","A","2019",14.448427,
"ZAF","EXCH","TOT","NATUSD","A","2020",16.473187,
"DEW","EXCH","TOT","NATUSD","A","1990",0.82611,
"DEW","EXCH","TOT","NATUSD","A","1991",0.848509,
"DEW","EXCH","TOT","NATUSD","A","1992",0.798459,
"DEW","EXCH","TOT","NATUSD","A","1993",0.845329,
"DEW","EXCH","TOT","NATUSD","A","1994",0.829719,
"DEW","EXCH","TOT","NATUSD","A","1995",0.732748,
"LVA","EXCH","TOT","NATUSD","A","1992",1.047898,
"LVA","EXCH","TOT","NATUSD","A","1993",0.960913,
"LVA","EXCH","TOT","NATUSD","A","1994",0.796452,
"LVA","EXCH","TOT","NATUSD","A","1995",0.750683,
"LVA","EXCH","TOT","NATUSD","A","1996",0.783647,
"LVA","EXCH","TOT","NATUSD","A","1997",0.82657,
"LVA","EXCH","TOT","NATUSD","A","1998",0.839257,
"LVA","EXCH","TOT","NATUSD","A","1999",0.832617,
"LVA","EXCH","TOT","NATUSD","A","2000",0.862972,
"LVA","EXCH","TOT","NATUSD","A","2001",0.893445,
"LVA","EXCH","TOT","NATUSD","A","2002",0.879607,
"LVA","EXCH","TOT","NATUSD","A","2003",0.813136,
"LVA","EXCH","TOT","NATUSD","A","2004",0.768683,
"LVA","EXCH","TOT","NATUSD","A","2005",0.803519,
"LVA","EXCH","TOT","NATUSD","A","2006",0.797389,
"LVA","EXCH","TOT","NATUSD","A","2007",0.73106,
"LVA","EXCH","TOT","NATUSD","A","2008",0.68414,
"LVA","EXCH","TOT","NATUSD","A","2009",0.719333,
"LVA","EXCH","TOT","NATUSD","A","2010",0.754798,
"LVA","EXCH","TOT","NATUSD","A","2011",0.713191,
"LVA","EXCH","TOT","NATUSD","A","2012",0.778133,
"LVA","EXCH","TOT","NATUSD","A","2013",0.753256,
"LVA","EXCH","TOT","NATUSD","A","2014",0.752728,
"LVA","EXCH","TOT","NATUSD","A","2015",0.901296,
"LVA","EXCH","TOT","NATUSD","A","2016",0.903421,
"LVA","EXCH","TOT","NATUSD","A","2017",0.885206,
"LVA","EXCH","TOT","NATUSD","A","2018",0.846773,
"LVA","EXCH","TOT","NATUSD","A","2019",0.893276,
"LVA","EXCH","TOT","NATUSD","A","2020",0.875506,
"LTU","EXCH","TOT","NATUSD","A","1992",0.513424,
"LTU","EXCH","TOT","NATUSD","A","1993",1.258128,
"LTU","EXCH","TOT","NATUSD","A","1994",1.152036,
"LTU","EXCH","TOT","NATUSD","A","1995",1.15848,
"LTU","EXCH","TOT","NATUSD","A","1996",1.15848,
"LTU","EXCH","TOT","NATUSD","A","1997",1.15848,
"LTU","EXCH","TOT","NATUSD","A","1998",1.15848,
"LTU","EXCH","TOT","NATUSD","A","1999",1.15848,
"LTU","EXCH","TOT","NATUSD","A","2000",1.15848,
"LTU","EXCH","TOT","NATUSD","A","2001",1.15848,
"LTU","EXCH","TOT","NATUSD","A","2002",1.064921,
"LTU","EXCH","TOT","NATUSD","A","2003",0.886488,
"LTU","EXCH","TOT","NATUSD","A","2004",0.805315,
"LTU","EXCH","TOT","NATUSD","A","2005",0.803413,
"LTU","EXCH","TOT","NATUSD","A","2006",0.797099,
"LTU","EXCH","TOT","NATUSD","A","2007",0.730921,
"LTU","EXCH","TOT","NATUSD","A","2008",0.682656,
"LTU","EXCH","TOT","NATUSD","A","2009",0.719426,
"LTU","EXCH","TOT","NATUSD","A","2010",0.754846,
"LTU","EXCH","TOT","NATUSD","A","2011",0.718576,
"LTU","EXCH","TOT","NATUSD","A","2012",0.778004,
"LTU","EXCH","TOT","NATUSD","A","2013",0.753304,
"LTU","EXCH","TOT","NATUSD","A","2014",0.753097,
"LTU","EXCH","TOT","NATUSD","A","2015",0.901296,
"LTU","EXCH","TOT","NATUSD","A","2016",0.903421,
"LTU","EXCH","TOT","NATUSD","A","2017",0.885206,
"LTU","EXCH","TOT","NATUSD","A","2018",0.846773,
"LTU","EXCH","TOT","NATUSD","A","2019",0.893276,
"LTU","EXCH","TOT","NATUSD","A","2020",0.875506,
"SAU","EXCH","TOT","NATUSD","A","1990",3.75,
"SAU","EXCH","TOT","NATUSD","A","1991",3.75,
"SAU","EXCH","TOT","NATUSD","A","1992",3.75,
"SAU","EXCH","TOT","NATUSD","A","1993",3.75,
"SAU","EXCH","TOT","NATUSD","A","1994",3.75,
"SAU","EXCH","TOT","NATUSD","A","1995",3.75,
"SAU","EXCH","TOT","NATUSD","A","1996",3.75,
"SAU","EXCH","TOT","NATUSD","A","1997",3.75,
"SAU","EXCH","TOT","NATUSD","A","1998",3.75,
"SAU","EXCH","TOT","NATUSD","A","1999",3.75,
"SAU","EXCH","TOT","NATUSD","A","2000",3.75,
"SAU","EXCH","TOT","NATUSD","A","2001",3.75,
"SAU","EXCH","TOT","NATUSD","A","2002",3.75,
"SAU","EXCH","TOT","NATUSD","A","2003",3.75,
"SAU","EXCH","TOT","NATUSD","A","2004",3.75,
"SAU","EXCH","TOT","NATUSD","A","2005",3.75,
"SAU","EXCH","TOT","NATUSD","A","2006",3.75,
"SAU","EXCH","TOT","NATUSD","A","2007",3.75,
"SAU","EXCH","TOT","NATUSD","A","2008",3.75,
"SAU","EXCH","TOT","NATUSD","A","2009",3.75,
"SAU","EXCH","TOT","NATUSD","A","2010",3.75,
"SAU","EXCH","TOT","NATUSD","A","2011",3.75,
"SAU","EXCH","TOT","NATUSD","A","2012",3.75,
"SAU","EXCH","TOT","NATUSD","A","2013",3.75,
"SAU","EXCH","TOT","NATUSD","A","2014",3.75,
"SAU","EXCH","TOT","NATUSD","A","2015",3.75,
"SAU","EXCH","TOT","NATUSD","A","2016",3.75,
"SAU","EXCH","TOT","NATUSD","A","2017",3.75,
"SAU","EXCH","TOT","NATUSD","A","2018",3.75,
