"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","GDP","TOT","USD_CAP","A","2002",28170.054375,
"JPN","GDP","TOT","USD_CAP","A","2003",28943.718353,
"JPN","GDP","TOT","USD_CAP","A","2004",30354.456682,
"JPN","GDP","TOT","USD_CAP","A","2005",31667.91436,
"JPN","GDP","TOT","USD_CAP","A","2006",33094.337825,
"JPN","GDP","TOT","USD_CAP","A","2007",34507.170217,
"JPN","GDP","TOT","USD_CAP","A","2008",34803.657814,
"JPN","GDP","TOT","USD_CAP","A","2009",33201.987096,
"JPN","GDP","TOT","USD_CAP","A","2010",34994.372225,
"JPN","GDP","TOT","USD_CAP","A","2011",35775.256332,
"JPN","GDP","TOT","USD_CAP","A","2012",37213.837398,
"JPN","GDP","TOT","USD_CAP","A","2013",39008.36056,
"JPN","GDP","TOT","USD_CAP","A","2014",39183.465681,
"JPN","GDP","TOT","USD_CAP","A","2015",40398.402903,
"JPN","GDP","TOT","USD_CAP","A","2016",39983.643655,
"JPN","GDP","TOT","USD_CAP","A","2017",40992.39323,
"JPN","GDP","TOT","USD_CAP","A","2018",41724.030341,
"JPN","GDP","TOT","USD_CAP","A","2019",42239.047617,"E"
"KOR","GDP","TOT","USD_CAP","A","1991",9471.455593,
"KOR","GDP","TOT","USD_CAP","A","1992",10181.490264,
"KOR","GDP","TOT","USD_CAP","A","1993",11026.869848,
"KOR","GDP","TOT","USD_CAP","A","1994",12182.981493,
"KOR","GDP","TOT","USD_CAP","A","1995",13497.975354,
"KOR","GDP","TOT","USD_CAP","A","1996",14688.991427,
"KOR","GDP","TOT","USD_CAP","A","1997",15716.204059,
"KOR","GDP","TOT","USD_CAP","A","1998",14969.393501,
"KOR","GDP","TOT","USD_CAP","A","1999",16807.013023,
"KOR","GDP","TOT","USD_CAP","A","2000",18539.420748,
"KOR","GDP","TOT","USD_CAP","A","2001",19713.595536,
"KOR","GDP","TOT","USD_CAP","A","2002",21396.719189,
"KOR","GDP","TOT","USD_CAP","A","2003",22084.778571,
"KOR","GDP","TOT","USD_CAP","A","2004",23763.307826,
"KOR","GDP","TOT","USD_CAP","A","2005",25186.638103,
"KOR","GDP","TOT","USD_CAP","A","2006",26875.232505,
"KOR","GDP","TOT","USD_CAP","A","2007",29050.159627,
"KOR","GDP","TOT","USD_CAP","A","2008",29945.899216,
"KOR","GDP","TOT","USD_CAP","A","2009",29529.785604,
"KOR","GDP","TOT","USD_CAP","A","2010",31748.35357,
"KOR","GDP","TOT","USD_CAP","A","2011",32546.517725,
"KOR","GDP","TOT","USD_CAP","A","2012",33557.030447,
"KOR","GDP","TOT","USD_CAP","A","2013",34244.239492,
"KOR","GDP","TOT","USD_CAP","A","2014",35324.260296,
"KOR","GDP","TOT","USD_CAP","A","2015",37902.361018,
"KOR","GDP","TOT","USD_CAP","A","2016",39575.302078,
"KOR","GDP","TOT","USD_CAP","A","2017",40957.347064,
"KOR","GDP","TOT","USD_CAP","A","2018",42486.739807,
"KOR","GDP","TOT","USD_CAP","A","2019",42728.031736,"P"
"KOR","GDP","TOT","USD_CAP","A","2020",42699.526766,"E"
"LUX","GDP","TOT","USD_CAP","A","1991",32837.547993,"E"
"LUX","GDP","TOT","USD_CAP","A","1992",33735.145994,"E"
"LUX","GDP","TOT","USD_CAP","A","1993",35478.772828,"E"
"LUX","GDP","TOT","USD_CAP","A","1994",37080.571957,"E"
"LUX","GDP","TOT","USD_CAP","A","1995",39515.461758,
"LUX","GDP","TOT","USD_CAP","A","1996",41271.252078,
"LUX","GDP","TOT","USD_CAP","A","1997",42794.865736,
"LUX","GDP","TOT","USD_CAP","A","1998",44343.753716,
"LUX","GDP","TOT","USD_CAP","A","1999",50526.653189,
"LUX","GDP","TOT","USD_CAP","A","2000",55279.773688,
"LUX","GDP","TOT","USD_CAP","A","2001",55853.002921,
"LUX","GDP","TOT","USD_CAP","A","2002",58709.015363,
"LUX","GDP","TOT","USD_CAP","A","2003",59960.025388,
"LUX","GDP","TOT","USD_CAP","A","2004",63998.592169,
"LUX","GDP","TOT","USD_CAP","A","2005",68140.65238,
"LUX","GDP","TOT","USD_CAP","A","2006",77880.528105,
"LUX","GDP","TOT","USD_CAP","A","2007",83837.451183,
"LUX","GDP","TOT","USD_CAP","A","2008",86591.985457,
"LUX","GDP","TOT","USD_CAP","A","2009",82249.998512,
"LUX","GDP","TOT","USD_CAP","A","2010",85587.014645,
"LUX","GDP","TOT","USD_CAP","A","2011",91814.036613,
"LUX","GDP","TOT","USD_CAP","A","2012",91526.720705,
"LUX","GDP","TOT","USD_CAP","A","2013",95246.113893,
"LUX","GDP","TOT","USD_CAP","A","2014",100933.604548,
"LUX","GDP","TOT","USD_CAP","A","2015",103760.127974,
"LUX","GDP","TOT","USD_CAP","A","2016",110260.934439,
"LUX","GDP","TOT","USD_CAP","A","2017",112187.731906,
"LUX","GDP","TOT","USD_CAP","A","2018",116480.803842,
"LUX","GDP","TOT","USD_CAP","A","2019",120670.500099,
"LUX","GDP","TOT","USD_CAP","A","2020",117613.939943,
"MEX","GDP","TOT","USD_CAP","A","1991",7614.179747,"E"
"MEX","GDP","TOT","USD_CAP","A","1992",7935.803462,"E"
"MEX","GDP","TOT","USD_CAP","A","1993",8277.718218,
"MEX","GDP","TOT","USD_CAP","A","1994",8733.591328,
"MEX","GDP","TOT","USD_CAP","A","1995",8228.851555,
"MEX","GDP","TOT","USD_CAP","A","1996",8817.65893,
"MEX","GDP","TOT","USD_CAP","A","1997",9452.916608,
"MEX","GDP","TOT","USD_CAP","A","1998",9922.291083,
"MEX","GDP","TOT","USD_CAP","A","1999",10216.053137,
"MEX","GDP","TOT","USD_CAP","A","2000",10870.409593,
"MEX","GDP","TOT","USD_CAP","A","2001",10931.09462,
"MEX","GDP","TOT","USD_CAP","A","2002",10999.980338,
"MEX","GDP","TOT","USD_CAP","A","2003",11302.737554,
"MEX","GDP","TOT","USD_CAP","A","2004",11921.837103,
"MEX","GDP","TOT","USD_CAP","A","2005",12539.95753,
"MEX","GDP","TOT","USD_CAP","A","2006",13720.688285,
"MEX","GDP","TOT","USD_CAP","A","2007",14233.029479,
"MEX","GDP","TOT","USD_CAP","A","2008",14885.902438,
"MEX","GDP","TOT","USD_CAP","A","2009",14532.386514,
"MEX","GDP","TOT","USD_CAP","A","2010",15257.673655,
"MEX","GDP","TOT","USD_CAP","A","2011",16546.641414,
"MEX","GDP","TOT","USD_CAP","A","2012",17220.06914,
"MEX","GDP","TOT","USD_CAP","A","2013",17461.798268,
"MEX","GDP","TOT","USD_CAP","A","2014",18178.397421,
"MEX","GDP","TOT","USD_CAP","A","2015",18454.801482,
"MEX","GDP","TOT","USD_CAP","A","2016",19516.145022,
"MEX","GDP","TOT","USD_CAP","A","2017",19947.197691,
"MEX","GDP","TOT","USD_CAP","A","2018",20518.580821,"P"
"MEX","GDP","TOT","USD_CAP","A","2019",20739.308737,"P"
"MEX","GDP","TOT","USD_CAP","A","2020",19161.750547,"E"
"NLD","GDP","TOT","USD_CAP","A","1991",20102.246439,"E"
"NLD","GDP","TOT","USD_CAP","A","1992",20754.114426,"E"
"NLD","GDP","TOT","USD_CAP","A","1993",21361.072806,"E"
"NLD","GDP","TOT","USD_CAP","A","1994",22330.337233,"E"
"NLD","GDP","TOT","USD_CAP","A","1995",23389.334808,
"NLD","GDP","TOT","USD_CAP","A","1996",24456.036125,
"NLD","GDP","TOT","USD_CAP","A","1997",26007.398523,
"NLD","GDP","TOT","USD_CAP","A","1998",27708.209226,
"NLD","GDP","TOT","USD_CAP","A","1999",29268.685491,
"NLD","GDP","TOT","USD_CAP","A","2000",31883.70496,
"NLD","GDP","TOT","USD_CAP","A","2001",33194.897494,
"NLD","GDP","TOT","USD_CAP","A","2002",34447.053372,
"NLD","GDP","TOT","USD_CAP","A","2003",34115.065703,
"NLD","GDP","TOT","USD_CAP","A","2004",35779.622867,
"NLD","GDP","TOT","USD_CAP","A","2005",37625.252435,
"NLD","GDP","TOT","USD_CAP","A","2006",40959.18563,
"NLD","GDP","TOT","USD_CAP","A","2007",43885.020938,
"NLD","GDP","TOT","USD_CAP","A","2008",46419.042594,
"NLD","GDP","TOT","USD_CAP","A","2009",44590.781562,
"NLD","GDP","TOT","USD_CAP","A","2010",45079.367407,
"NLD","GDP","TOT","USD_CAP","A","2011",46599.227659,
"NLD","GDP","TOT","USD_CAP","A","2012",47271.968226,
"NLD","GDP","TOT","USD_CAP","A","2013",49242.786711,
"NLD","GDP","TOT","USD_CAP","A","2014",49233.230349,
"NLD","GDP","TOT","USD_CAP","A","2015",50288.352815,
"NLD","GDP","TOT","USD_CAP","A","2016",52289.404292,
"NLD","GDP","TOT","USD_CAP","A","2017",55089.58143,
"NLD","GDP","TOT","USD_CAP","A","2018",57899.824961,"P"
"NLD","GDP","TOT","USD_CAP","A","2019",59468.672811,"P"
"NLD","GDP","TOT","USD_CAP","A","2020",57609.065456,"P"
"NZL","GDP","TOT","USD_CAP","A","1991",14524.139614,
"NZL","GDP","TOT","USD_CAP","A","1992",14867.763036,
"NZL","GDP","TOT","USD_CAP","A","1993",15881.392771,
"NZL","GDP","TOT","USD_CAP","A","1994",16976.474045,
"NZL","GDP","TOT","USD_CAP","A","1995",17825.310759,
"NZL","GDP","TOT","USD_CAP","A","1996",18388.39421,
"NZL","GDP","TOT","USD_CAP","A","1997",19082.407272,
"NZL","GDP","TOT","USD_CAP","A","1998",19306.483619,
"NZL","GDP","TOT","USD_CAP","A","1999",20537.595625,
"NZL","GDP","TOT","USD_CAP","A","2000",21471.617779,
"NZL","GDP","TOT","USD_CAP","A","2001",22387.147333,
"NZL","GDP","TOT","USD_CAP","A","2002",23180.064981,
"NZL","GDP","TOT","USD_CAP","A","2003",23856.565373,
"NZL","GDP","TOT","USD_CAP","A","2004",24995.646468,
"NZL","GDP","TOT","USD_CAP","A","2005",25590.127446,
"NZL","GDP","TOT","USD_CAP","A","2006",27664.745638,
"NZL","GDP","TOT","USD_CAP","A","2007",29275.954051,
"NZL","GDP","TOT","USD_CAP","A","2008",29748.931565,
"NZL","GDP","TOT","USD_CAP","A","2009",30591.621801,
"NZL","GDP","TOT","USD_CAP","A","2010",31152.554881,
"NZL","GDP","TOT","USD_CAP","A","2011",32638.103325,
"NZL","GDP","TOT","USD_CAP","A","2012",32916.91304,
"NZL","GDP","TOT","USD_CAP","A","2013",36084.865782,
"NZL","GDP","TOT","USD_CAP","A","2014",37084.794142,
"NZL","GDP","TOT","USD_CAP","A","2015",37246.951138,
"NZL","GDP","TOT","USD_CAP","A","2016",39719.042939,
"NZL","GDP","TOT","USD_CAP","A","2017",42074.660571,
"NZL","GDP","TOT","USD_CAP","A","2018",43738.114648,
"NZL","GDP","TOT","USD_CAP","A","2019",44612.279404,
"NZL","GDP","TOT","USD_CAP","A","2020",43635.943774,"E"
"NOR","GDP","TOT","USD_CAP","A","1991",19532.041644,
"NOR","GDP","TOT","USD_CAP","A","1992",20575.358771,
"NOR","GDP","TOT","USD_CAP","A","1993",21531.537068,
"NOR","GDP","TOT","USD_CAP","A","1994",22969.897384,
"NOR","GDP","TOT","USD_CAP","A","1995",24302.784912,
"NOR","GDP","TOT","USD_CAP","A","1996",26761.785334,
"NOR","GDP","TOT","USD_CAP","A","1997",28599.706298,
"NOR","GDP","TOT","USD_CAP","A","1998",28188.202185,
"NOR","GDP","TOT","USD_CAP","A","1999",30554.45254,
"NOR","GDP","TOT","USD_CAP","A","2000",36952.282492,
"NOR","GDP","TOT","USD_CAP","A","2001",37778.5612,
"NOR","GDP","TOT","USD_CAP","A","2002",37981.68638,
"NOR","GDP","TOT","USD_CAP","A","2003",38552.708652,
"NOR","GDP","TOT","USD_CAP","A","2004",42513.853145,
"NOR","GDP","TOT","USD_CAP","A","2005",47800.540634,
"NOR","GDP","TOT","USD_CAP","A","2006",54084.291298,
"NOR","GDP","TOT","USD_CAP","A","2007",55864.469542,
"NOR","GDP","TOT","USD_CAP","A","2008",61719.343656,
"NOR","GDP","TOT","USD_CAP","A","2009",55401.83115,
"NOR","GDP","TOT","USD_CAP","A","2010",57966.866732,
"NOR","GDP","TOT","USD_CAP","A","2011",62077.845797,
"NOR","GDP","TOT","USD_CAP","A","2012",65349.216157,
"NOR","GDP","TOT","USD_CAP","A","2013",66956.285962,
"NOR","GDP","TOT","USD_CAP","A","2014",65895.667611,
"NOR","GDP","TOT","USD_CAP","A","2015",60352.716908,
"NOR","GDP","TOT","USD_CAP","A","2016",58923.240139,
"NOR","GDP","TOT","USD_CAP","A","2017",64050.366694,
"NOR","GDP","TOT","USD_CAP","A","2018",69709.381608,
"NOR","GDP","TOT","USD_CAP","A","2019",68343.740792,
"NOR","GDP","TOT","USD_CAP","A","2020",68117.123175,
"POL","GDP","TOT","USD_CAP","A","1991",5938.090567,"E"
"POL","GDP","TOT","USD_CAP","A","1992",6215.720629,"E"
"POL","GDP","TOT","USD_CAP","A","1993",6592.567191,"E"
"POL","GDP","TOT","USD_CAP","A","1994",7083.980212,"E"
"POL","GDP","TOT","USD_CAP","A","1995",7730.766465,
"POL","GDP","TOT","USD_CAP","A","1996",8330.054463,
"POL","GDP","TOT","USD_CAP","A","1997",9016.9551,
"POL","GDP","TOT","USD_CAP","A","1998",9581.409564,
"POL","GDP","TOT","USD_CAP","A","1999",10143.29528,
"POL","GDP","TOT","USD_CAP","A","2000",10677.49872,
"POL","GDP","TOT","USD_CAP","A","2001",11123.674779,
"POL","GDP","TOT","USD_CAP","A","2002",11803.761357,
"POL","GDP","TOT","USD_CAP","A","2003",12278.87403,
"POL","GDP","TOT","USD_CAP","A","2004",13343.390787,
"POL","GDP","TOT","USD_CAP","A","2005",13898.413011,
"POL","GDP","TOT","USD_CAP","A","2006",15135.749292,
"POL","GDP","TOT","USD_CAP","A","2007",16784.447639,
"POL","GDP","TOT","USD_CAP","A","2008",18308.038986,
"POL","GDP","TOT","USD_CAP","A","2009",19088.289016,
"POL","GDP","TOT","USD_CAP","A","2010",20828.986526,
"POL","GDP","TOT","USD_CAP","A","2011",22553.514215,
"POL","GDP","TOT","USD_CAP","A","2012",23455.560312,
"POL","GDP","TOT","USD_CAP","A","2013",24272.842559,
"POL","GDP","TOT","USD_CAP","A","2014",25162.875509,
"POL","GDP","TOT","USD_CAP","A","2015",26534.723216,
"POL","GDP","TOT","USD_CAP","A","2016",27985.340009,
"POL","GDP","TOT","USD_CAP","A","2017",29714.590984,
"POL","GDP","TOT","USD_CAP","A","2018",31613.688164,
"POL","GDP","TOT","USD_CAP","A","2019",33777.646597,
"POL","GDP","TOT","USD_CAP","A","2020",33356.123878,
"PRT","GDP","TOT","USD_CAP","A","1991",12700.582427,"E"
"PRT","GDP","TOT","USD_CAP","A","1992",13136.826692,"E"
"PRT","GDP","TOT","USD_CAP","A","1993",13158.63288,"E"
"PRT","GDP","TOT","USD_CAP","A","1994",13536.716477,"E"
"PRT","GDP","TOT","USD_CAP","A","1995",14371.63835,
"PRT","GDP","TOT","USD_CAP","A","1996",14885.045863,
"PRT","GDP","TOT","USD_CAP","A","1997",15783.166645,
"PRT","GDP","TOT","USD_CAP","A","1998",16686.37633,
"PRT","GDP","TOT","USD_CAP","A","1999",17718.199563,
"PRT","GDP","TOT","USD_CAP","A","2000",18884.873913,
"PRT","GDP","TOT","USD_CAP","A","2001",19533.387272,
"PRT","GDP","TOT","USD_CAP","A","2002",20356.721555,
"PRT","GDP","TOT","USD_CAP","A","2003",20829.642284,
"PRT","GDP","TOT","USD_CAP","A","2004",21459.954835,
"PRT","GDP","TOT","USD_CAP","A","2005",22725.351606,
"PRT","GDP","TOT","USD_CAP","A","2006",24649.676772,
"PRT","GDP","TOT","USD_CAP","A","2007",25701.787963,
"PRT","GDP","TOT","USD_CAP","A","2008",26665.771577,
"PRT","GDP","TOT","USD_CAP","A","2009",26478.491799,
"PRT","GDP","TOT","USD_CAP","A","2010",27282.766346,
"PRT","GDP","TOT","USD_CAP","A","2011",26769.42769,
"PRT","GDP","TOT","USD_CAP","A","2012",26438.140472,
"PRT","GDP","TOT","USD_CAP","A","2013",27936.006299,
"PRT","GDP","TOT","USD_CAP","A","2014",28742.313125,
"PRT","GDP","TOT","USD_CAP","A","2015",29660.845901,
"PRT","GDP","TOT","USD_CAP","A","2016",31607.610185,
"PRT","GDP","TOT","USD_CAP","A","2017",33044.70015,
"PRT","GDP","TOT","USD_CAP","A","2018",34931.85988,
"PRT","GDP","TOT","USD_CAP","A","2019",36871.738281,"P"
"PRT","GDP","TOT","USD_CAP","A","2020",34199.578099,"E"
"SVK","GDP","TOT","USD_CAP","A","1992",7169.245892,"E"
"SVK","GDP","TOT","USD_CAP","A","1993",7453.365819,"E"
"SVK","GDP","TOT","USD_CAP","A","1994",8051.806328,"E"
"SVK","GDP","TOT","USD_CAP","A","1995",8674.313044,
"SVK","GDP","TOT","USD_CAP","A","1996",9383.845546,
"SVK","GDP","TOT","USD_CAP","A","1997",10082.278134,
"SVK","GDP","TOT","USD_CAP","A","1998",10621.950898,
"SVK","GDP","TOT","USD_CAP","A","1999",10714.989611,
"SVK","GDP","TOT","USD_CAP","A","2000",11356.253766,
"SVK","GDP","TOT","USD_CAP","A","2001",12389.813595,
"SVK","GDP","TOT","USD_CAP","A","2002",13307.878099,
"SVK","GDP","TOT","USD_CAP","A","2003",14150.806452,
"SVK","GDP","TOT","USD_CAP","A","2004",15185.209483,
"SVK","GDP","TOT","USD_CAP","A","2005",16595.261602,
"SVK","GDP","TOT","USD_CAP","A","2006",18826.142072,
"SVK","GDP","TOT","USD_CAP","A","2007",21110.422832,
"SVK","GDP","TOT","USD_CAP","A","2008",23608.977522,
"SVK","GDP","TOT","USD_CAP","A","2009",22963.908847,
"SVK","GDP","TOT","USD_CAP","A","2010",25030.420998,
"SVK","GDP","TOT","USD_CAP","A","2011",26084.105497,
"SVK","GDP","TOT","USD_CAP","A","2012",26973.791217,
"SVK","GDP","TOT","USD_CAP","A","2013",28004.527785,
"SVK","GDP","TOT","USD_CAP","A","2014",28997.375683,
"SVK","GDP","TOT","USD_CAP","A","2015",29927.681435,
"SVK","GDP","TOT","USD_CAP","A","2016",29659.331169,
"SVK","GDP","TOT","USD_CAP","A","2017",30082.484108,
"SVK","GDP","TOT","USD_CAP","A","2018",31509.439604,
"SVK","GDP","TOT","USD_CAP","A","2019",32562.554072,
"SVK","GDP","TOT","USD_CAP","A","2020",31443.368971,
"ESP","GDP","TOT","USD_CAP","A","1991",14273.58899,"E"
"ESP","GDP","TOT","USD_CAP","A","1992",14700.155139,"E"
"ESP","GDP","TOT","USD_CAP","A","1993",14860.725586,"E"
"ESP","GDP","TOT","USD_CAP","A","1994",15511.967914,"E"
"ESP","GDP","TOT","USD_CAP","A","1995",16250.412881,
"ESP","GDP","TOT","USD_CAP","A","1996",16940.421217,
"ESP","GDP","TOT","USD_CAP","A","1997",17909.831943,
"ESP","GDP","TOT","USD_CAP","A","1998",19100.328227,
"ESP","GDP","TOT","USD_CAP","A","1999",19962.792109,
"ESP","GDP","TOT","USD_CAP","A","2000",21600.822324,
"ESP","GDP","TOT","USD_CAP","A","2001",23006.611474,
"ESP","GDP","TOT","USD_CAP","A","2002",24376.32871,
"ESP","GDP","TOT","USD_CAP","A","2003",25015.219073,
"ESP","GDP","TOT","USD_CAP","A","2004",26160.194832,
"ESP","GDP","TOT","USD_CAP","A","2005",27600.937175,
"ESP","GDP","TOT","USD_CAP","A","2006",30704.576922,
"ESP","GDP","TOT","USD_CAP","A","2007",32423.53222,
"ESP","GDP","TOT","USD_CAP","A","2008",33242.245427,
"ESP","GDP","TOT","USD_CAP","A","2009",32112.818687,
"ESP","GDP","TOT","USD_CAP","A","2010",31716.709735,
"ESP","GDP","TOT","USD_CAP","A","2011",31872.363088,
"ESP","GDP","TOT","USD_CAP","A","2012",31724.631513,
"ESP","GDP","TOT","USD_CAP","A","2013",32452.659676,
"ESP","GDP","TOT","USD_CAP","A","2014",33544.352014,
"ESP","GDP","TOT","USD_CAP","A","2015",34929.20969,
"ESP","GDP","TOT","USD_CAP","A","2016",37313.634913,
"ESP","GDP","TOT","USD_CAP","A","2017",39580.188366,
"ESP","GDP","TOT","USD_CAP","A","2018",40780.287322,"P"
"ESP","GDP","TOT","USD_CAP","A","2019",42211.809525,"P"
"ESP","GDP","TOT","USD_CAP","A","2020",37933.262916,"P"
"SWE","GDP","TOT","USD_CAP","A","1991",20683.070544,"E"
"SWE","GDP","TOT","USD_CAP","A","1992",20786.300876,"E"
"SWE","GDP","TOT","USD_CAP","A","1993",20718.06961,
"SWE","GDP","TOT","USD_CAP","A","1994",21836.544499,
"SWE","GDP","TOT","USD_CAP","A","1995",23050.467255,
"SWE","GDP","TOT","USD_CAP","A","1996",23875.251836,
"SWE","GDP","TOT","USD_CAP","A","1997",24797.075531,
"SWE","GDP","TOT","USD_CAP","A","1998",25886.713848,
"SWE","GDP","TOT","USD_CAP","A","1999",27471.476497,
"SWE","GDP","TOT","USD_CAP","A","2000",29631.192149,
"SWE","GDP","TOT","USD_CAP","A","2001",29940.410211,
"SWE","GDP","TOT","USD_CAP","A","2002",30926.361002,
"SWE","GDP","TOT","USD_CAP","A","2003",31782.177947,
"SWE","GDP","TOT","USD_CAP","A","2004",33830.671978,
"SWE","GDP","TOT","USD_CAP","A","2005",34244.359285,
"SWE","GDP","TOT","USD_CAP","A","2006",37679.716019,
"SWE","GDP","TOT","USD_CAP","A","2007",40855.465147,
"SWE","GDP","TOT","USD_CAP","A","2008",42158.465614,
"SWE","GDP","TOT","USD_CAP","A","2009",40309.177594,
"SWE","GDP","TOT","USD_CAP","A","2010",42256.280065,
"SWE","GDP","TOT","USD_CAP","A","2011",44608.643898,
"SWE","GDP","TOT","USD_CAP","A","2012",45432.306926,
"SWE","GDP","TOT","USD_CAP","A","2013",46312.293685,
"SWE","GDP","TOT","USD_CAP","A","2014",47184.719403,
"SWE","GDP","TOT","USD_CAP","A","2015",49103.0618,
"SWE","GDP","TOT","USD_CAP","A","2016",50430.174559,
"SWE","GDP","TOT","USD_CAP","A","2017",51947.942867,
"SWE","GDP","TOT","USD_CAP","A","2018",53553.312077,
"SWE","GDP","TOT","USD_CAP","A","2019",55068.767404,
"SWE","GDP","TOT","USD_CAP","A","2020",53719.497913,
"CHE","GDP","TOT","USD_CAP","A","1991",28412.498675,
"CHE","GDP","TOT","USD_CAP","A","1992",28783.68748,
"CHE","GDP","TOT","USD_CAP","A","1993",29235.834228,
"CHE","GDP","TOT","USD_CAP","A","1994",30033.037612,
"CHE","GDP","TOT","USD_CAP","A","1995",30536.803521,
"CHE","GDP","TOT","USD_CAP","A","1996",31199.440585,
"CHE","GDP","TOT","USD_CAP","A","1997",32466.226299,
"CHE","GDP","TOT","USD_CAP","A","1998",33588.300634,
"CHE","GDP","TOT","USD_CAP","A","1999",34476.513265,
"CHE","GDP","TOT","USD_CAP","A","2000",36441.969934,
"CHE","GDP","TOT","USD_CAP","A","2001",37608.082988,
"CHE","GDP","TOT","USD_CAP","A","2002",38519.185231,
"CHE","GDP","TOT","USD_CAP","A","2003",38511.974614,
"CHE","GDP","TOT","USD_CAP","A","2004",40011.303647,
"CHE","GDP","TOT","USD_CAP","A","2005",41467.497321,
"CHE","GDP","TOT","USD_CAP","A","2006",46129.811162,
"CHE","GDP","TOT","USD_CAP","A","2007",50804.677376,
"CHE","GDP","TOT","USD_CAP","A","2008",53784.37338,
"CHE","GDP","TOT","USD_CAP","A","2009",53150.627259,
"CHE","GDP","TOT","USD_CAP","A","2010",54809.791037,
"CHE","GDP","TOT","USD_CAP","A","2011",57987.486864,
"CHE","GDP","TOT","USD_CAP","A","2012",59933.617056,
"CHE","GDP","TOT","USD_CAP","A","2013",62225.11235,
"CHE","GDP","TOT","USD_CAP","A","2014",64103.009758,
"CHE","GDP","TOT","USD_CAP","A","2015",66020.20952,
"CHE","GDP","TOT","USD_CAP","A","2016",68105.138178,
"CHE","GDP","TOT","USD_CAP","A","2017",69103.567686,
"CHE","GDP","TOT","USD_CAP","A","2018",71705.600337,
"CHE","GDP","TOT","USD_CAP","A","2019",73114.493516,
"CHE","GDP","TOT","USD_CAP","A","2020",71026.477429,"P"
"TUR","GDP","TOT","USD_CAP","A","1991",8486.712419,"E"
"TUR","GDP","TOT","USD_CAP","A","1992",9049.250022,"E"
"TUR","GDP","TOT","USD_CAP","A","1993",9848.432197,"E"
"TUR","GDP","TOT","USD_CAP","A","1994",9360.607017,"E"
"TUR","GDP","TOT","USD_CAP","A","1995",10086.596858,"E"
"TUR","GDP","TOT","USD_CAP","A","1996",10805.306222,"E"
"TUR","GDP","TOT","USD_CAP","A","1997",11646.861971,"E"
"TUR","GDP","TOT","USD_CAP","A","1998",8937.018414,
"TUR","GDP","TOT","USD_CAP","A","1999",8625.279388,
"TUR","GDP","TOT","USD_CAP","A","2000",9478.892226,
"TUR","GDP","TOT","USD_CAP","A","2001",9145.527684,
"TUR","GDP","TOT","USD_CAP","A","2002",9279.072677,
"TUR","GDP","TOT","USD_CAP","A","2003",9587.561223,
"TUR","GDP","TOT","USD_CAP","A","2004",10875.238229,
"TUR","GDP","TOT","USD_CAP","A","2005",11910.606724,
"TUR","GDP","TOT","USD_CAP","A","2006",13623.402879,
"TUR","GDP","TOT","USD_CAP","A","2007",14845.034672,
"TUR","GDP","TOT","USD_CAP","A","2008",16038.231645,
"TUR","GDP","TOT","USD_CAP","A","2009",15453.982835,
"TUR","GDP","TOT","USD_CAP","A","2010",17359.967189,
"TUR","GDP","TOT","USD_CAP","A","2011",19590.858369,
"TUR","GDP","TOT","USD_CAP","A","2012",20627.440729,
"TUR","GDP","TOT","USD_CAP","A","2013",22373.136543,
"TUR","GDP","TOT","USD_CAP","A","2014",24104.984583,
"TUR","GDP","TOT","USD_CAP","A","2015",25855.912681,
"TUR","GDP","TOT","USD_CAP","A","2016",26695.909373,
"TUR","GDP","TOT","USD_CAP","A","2017",28193.061398,
"TUR","GDP","TOT","USD_CAP","A","2018",28263.241827,
"TUR","GDP","TOT","USD_CAP","A","2019",27599.829476,
"TUR","GDP","TOT","USD_CAP","A","2020",28648.424281,"P"
"GBR","GDP","TOT","USD_CAP","A","1991",17314.530887,
"GBR","GDP","TOT","USD_CAP","A","1992",17735.061764,
"GBR","GDP","TOT","USD_CAP","A","1993",18565.700177,
"GBR","GDP","TOT","USD_CAP","A","1994",19641.066966,
"GBR","GDP","TOT","USD_CAP","A","1995",20502.823096,
"GBR","GDP","TOT","USD_CAP","A","1996",21827.619484,
"GBR","GDP","TOT","USD_CAP","A","1997",23022.538715,
"GBR","GDP","TOT","USD_CAP","A","1998",23662.053382,
"GBR","GDP","TOT","USD_CAP","A","1999",24410.78842,
"GBR","GDP","TOT","USD_CAP","A","2000",26423.951157,
"GBR","GDP","TOT","USD_CAP","A","2001",27733.449638,
"GBR","GDP","TOT","USD_CAP","A","2002",28999.263599,
"GBR","GDP","TOT","USD_CAP","A","2003",30238.338666,
"GBR","GDP","TOT","USD_CAP","A","2004",31922.795895,
"GBR","GDP","TOT","USD_CAP","A","2005",32586.151002,
"GBR","GDP","TOT","USD_CAP","A","2006",34668.80413,
"GBR","GDP","TOT","USD_CAP","A","2007",35507.373473,
"GBR","GDP","TOT","USD_CAP","A","2008",36634.610738,
"GBR","GDP","TOT","USD_CAP","A","2009",35052.174843,
"GBR","GDP","TOT","USD_CAP","A","2010",36468.172567,
"GBR","GDP","TOT","USD_CAP","A","2011",37154.162977,
"GBR","GDP","TOT","USD_CAP","A","2012",38296.701025,
"GBR","GDP","TOT","USD_CAP","A","2013",39945.104528,
"GBR","GDP","TOT","USD_CAP","A","2014",41292.491286,
"GBR","GDP","TOT","USD_CAP","A","2015",42571.653412,
